"id","survey_lang","previous"
"s21530","ger","Nein."
"s21531","ger","Nein"
"s21532","ger","nein"
"s21533","ger","nein"
"s21536","ger","bisher nicht"
"s21541","ger","nein"
"s21542","ger","Nein"
"s21544","ger","Nein"
"s21545","ger"," -nein"
"s21546","ger","ich habe noch nicht an einer ähnlichen Studie mit einem ähnlichen Format oder Schwerpunkt teilgenommen "
"s21547","ger","Nein"
"s21549","ger","Nein"
"s21551","ger","nein"
"s21555","ger","Nein"
"s21556","ger","Nein"
"s21557","ger","Nein"
"s21561","ger","Nein"
"s21563","ger","nein"
"s21564","ger","Nein"
"s21567","ger","nein."
"s21569","ger","nein"
"s21572","ger","nein"
"s21579","ger","nein"
"s21580","ger","nein"
"s21581","ger","Nein"
"s21582","ger","nein"
"s21583","ger","ich denke nicht"
"s21584","ger","Nein"
"s21585","ger","Nein"
"s21586","ger","nein"
"s21589","ger","Nein, ich habe noch nicht an einer ähnlichen Studie teilgenommen."
"s21594","ger","nein "
"s21595","ger","nein"
"s21597","ger","Soziales Dilemma I & II"
"s21599","ger","Nein, ich habe an keiner Studie dieser Art teilgenommen. "
"s21600","ger","Nein."
"s21603","ger","Nein"
"s21607","ger","Nein"
"s21608","ger","nein"
"s21610","ger","nein"
"s21611","ger","Nein."
"s21614","ger","nein"
"s21616","ger","nein"
"s21617","ger","Ich hab schon einmal an Studien teilgenommen, an denen man versch. Szenarien lesen musste aber eine solche noch nie. "
"s21618","ger","Nein, aber diese Studienart ist unterhaltsam"
"s21619","ger","nein"
"s21621","ger","nein"
"s21624","ger","Nein"
"s21625","ger","Nein"
"s21626","ger","Nein"
"s21627","ger","Nein"
"s21630","ger","nein"
"s21631","ger","Nein"
"s21632","ger","nein"
"s21634","ger","Nein."
"s21635","ger","nein"
"s21639","ger","Nein"
"s21640","ger","Nein"
"s21643","ger","Nein. "
"s21644","ger","Nein"
"s21646","ger","In der Form noch nicht"
"s21650","ger","Nein, bisher noch nie."
"s21651","ger","Nein, bisher noch nicht."
"s21652","ger","Nein."
"s21653","ger","Nein"
"s21655","ger","nein"
"s21656","ger","Bisher nicht"
"s21657","ger","nein"
"s21660","ger","Nein."
"s21661","ger","Nein."
"s21663","ger","Nein. "
"s21664","ger","Nein"
"s21667","ger","Nein"
"s21668","ger","Nein."
"s21670","ger","Nein"
"s21672","ger","Nein, habe ich nicht."
"s21673","ger","Noch nie "
"s21676","ger","Nein, habe ich nicht. "
"s21681","ger","Nein."
"s21683","ger","Nein"
"s21684","ger","Nein"
"s21686","ger","Nein."
"s21687","ger","nein"
"s21691","ger","Nein"
"s21692","ger","Nein"
"s21693","ger","Nein"
"s21694","ger","Nein"
"s21695","ger","nein bisher nicht "
"s21697","ger","Nein"
"s21698","ger","Nein"
"s21701","ger","nein"
"s21704","ger","Nein"
"s21706","ger","Nein"
"s21710","ger","Nein"
"s21711","ger","Nein"
"s21712","ger","Nein"
"s21713","ger","nein"
"s21715","ger","nein"
"s21716","ger","nein "
"s21718","ger","nein"
"s21720","ger","Nicht in der Form, lediglich an Umfragen."
"s21723","ger","nein"
"s21726","ger","Nein"
"s21728","ger","nein"
"s21732","ger","Nein, bisher noch nicht."
"s21734","ger","Nein"
"s21735","ger","Nein, habe ich nicht."
"s21736","ger","Nein"
"s21737","ger","Ich kann mich nicht erinnern, an einer ähnlichen Studie teilgenommen zu haben."
"s21740","ger","Nein, bisher nicht. "
"s21741","ger","Nein"
"s21742","ger","Wäre mir nicht bekannt. "
"s21743","ger","Nein."
"s21746","ger","Nein "
"s21748","ger","nein"
"s21749","ger","Nein"
"s21750","ger","Nein"
"s21751","ger","Nein"
"s21754","ger","Nein."
"s21755","ger","Nein."
"s21756","ger","Nein. "
"s21759","ger","nein"
"s21762","ger","Nein"
"s21764","ger","Nein "
"s21765","ger","Nein "
"s21767","ger","nein"
"s21770","ger","nein"
"s21771","ger","Nein"
"s21774","ger","nein"
"s21775","ger","Nein"
"s21777","ger","Nein"
"s21779","ger","Nein"
"s21783","ger","Nein"
"s21784","ger","Nein bisher noch nicht"
"s21785","ger","Nein."
"s21786","ger","Nein, noch nicht."
"s21789","ger","nein"
"s21792","ger","Nein"
"s21794","ger","nein"
"s21797","ger","Nein "
"s21801","ger","nein"
"s21802","ger","NEIN."
"s21803","ger","Nein."
"s21805","ger","Dies ist meine erste Studie dieser Art."
"s21810","ger","nein"
"s21811","ger","Nein"
"s21816","ger","nein"
"s21818","ger","nein."
"s21819","ger","nein"
"s21821","ger","nein"
"s21823","ger","nein, bisher nicht"
"s21826","ger","nein"
"s21828","ger","Nein"
"s21829","ger","nein"
"s21830","ger","Nein"
"s21833","ger","Nein"
"s21835","ger","nein habe ich nicht"
"s21836","ger","Nein"
"s21837","ger","Nein noch nie"
"s21838","ger","Nein"
"s21839","ger","Nein."
"s21842","ger","nein noch nicht"
"s21843","ger","Nein"
"s21844","ger","An eine ähnliche Studie kann ich mich nicht erinnern."
"s21846","ger","..."
"s21847","ger","Nein"
"s21850","ger","Nein noch nie."
"s21852","ger","Nein "
"s21854","ger","Nein"
"s21856","ger","Nein"
