StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2005,check,middle_today,replacements,middle_past,replaced,age,gender,race,income,check_3,check_3_4_TEXT,education,kids,political_ideology,oldest_kid,comments
3/18/20 12:32,3/18/20 12:37,IP Address,100,324,TRUE,3/18/20 12:37,R_3FXOaJq0VkBuxs1,,,,,28.39390564,-81.42160034,anonymous,EN,35-49,Bell bottoms,1,5,3,4,2,A wedding invitation,3,1,4,5,2,An elevator,2,3,4,1,5,I consent to take part in this study,3,4,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",4,3,6,7,45,Female,Black or African-American,"$55,000 - $75,000",Other,cloud,Associate's degree,2,Neither liberal nor conservative,2011,
3/18/20 12:36,3/18/20 12:38,IP Address,100,106,TRUE,3/18/20 12:38,R_2RV0vlzogSDFVnz,,,,,41.16830444,-96.20960236,anonymous,EN,35-49,Bell bottoms,5,4,2,1,3,A wedding invitation,3,1,5,4,2,An elevator,3,5,4,2,1,I consent to take part in this study,6,6,"People are equally kind, honest, nice, and good today compared to about 15 years ago",6,5,6,6,40,Male,White,"$75,000 - $95,000",Other,cloud,Graduate school,3,Very conservative,2002,
3/18/20 12:37,3/18/20 12:38,IP Address,100,46,TRUE,3/18/20 12:38,R_8d0zjnjpy3YFrRn,,,,,41.02659607,-80.34980011,anonymous,EN,20-34,Bell bottoms,4,5,1,2,3,A wedding invitation,4,2,5,3,1,An elevator,3,1,5,2,4,I consent to take part in this study,4,3,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,3,5,6,32,Male,White,"$35,000 - $55,000",Other,cloud,Associate's degree,0,Neither liberal nor conservative,,
3/18/20 12:34,3/18/20 12:38,IP Address,100,228,TRUE,3/18/20 12:38,R_2qDxcUvE97QFMr4,,,,,29.7467041,-94.96379852,anonymous,EN,20-34,Bell bottoms,1,5,3,2,4,A wedding invitation,1,4,3,2,5,An elevator,5,2,1,3,4,I consent to take part in this study,3,5,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",2,3,5,4,26,Male,White,"$15,000 - $35,000",Other,cloud,Associate's degree,0,Somewhat liberal,,
3/18/20 12:36,3/18/20 12:38,IP Address,100,106,TRUE,3/18/20 12:38,R_1eKr40LlTF9grfm,,,,,38.89390564,-77.03649902,anonymous,EN,20-34,Bell bottoms,5,4,3,2,1,A wedding invitation,1,5,3,2,4,An elevator,3,1,4,5,2,I consent to take part in this study,5,4,"People are equally kind, honest, nice, and good today compared to about 15 years ago",3,5,4,6,23,Male,White,"less than $15,000",Other,cloud,Four-year college degree,0,Neither liberal nor conservative,,
3/18/20 12:36,3/18/20 12:38,IP Address,100,101,TRUE,3/18/20 12:38,R_2vdFFAkhoGgGfNg,,,,,30.45480347,-97.7664032,anonymous,EN,50-64,Bell bottoms,1,3,2,4,5,A wedding invitation,3,4,2,5,1,An elevator,1,2,5,3,4,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,4,6,6,50,Female,Asian,"$150,000 - $200,000",Other,cloud,Four-year college degree,0,Neither liberal nor conservative,,
3/18/20 12:38,3/18/20 12:38,IP Address,100,41,TRUE,3/18/20 12:38,R_XQYqxQuDd64DtwR,,,,,40.41020203,-104.7584,anonymous,EN,20-34,Flip-flops,3,1,2,5,4,A diploma,2,5,3,1,4,A person,2,3,4,5,1,,,,,,,,,,,,,,,,,,,
3/18/20 12:34,3/18/20 12:38,IP Address,100,249,TRUE,3/18/20 12:38,R_yDskBCXKY64B6oN,,,,,28.79350281,-81.28679657,anonymous,EN,50-64,Bell bottoms,2,4,5,3,1,A wedding invitation,3,4,2,1,5,An elevator,3,1,5,2,4,I consent to take part in this study,4,4,4,4,4,4,4,55,Female,White,"$75,000 - $95,000",Other,cloud,Some graduate school,1,Neither liberal nor conservative,1998,
3/18/20 12:36,3/18/20 12:38,IP Address,100,159,TRUE,3/18/20 12:38,R_2B33ZR4gsN7kHXO,,,,,40.11039734,-83.11309814,anonymous,EN,20-34,Bell bottoms,4,3,2,1,5,A wedding invitation,5,2,3,1,4,An elevator,4,2,5,1,3,I consent to take part in this study,6,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",4,4,4,4,23,Female,Black or African-American,"$35,000 - $55,000",Other,cloud,Four-year college degree,1,Neither liberal nor conservative,2018,
3/18/20 12:38,3/18/20 12:39,IP Address,100,64,TRUE,3/18/20 12:39,R_3I3IHqiNwXeJJaw,,,,,34.04469299,-118.4487,anonymous,EN,20-34,Bell bottoms,3,2,5,4,1,A wedding invitation,5,3,4,1,2,An elevator,1,2,4,3,5,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",6,5,5,5,20,Female,Asian,"$95,000 - $150,000",Other,cloud,Associate's degree,0,Neither liberal nor conservative,,
3/18/20 12:37,3/18/20 12:39,IP Address,100,98,TRUE,3/18/20 12:39,R_3gRfo13SQUYnGXg,,,,,37.98339844,-122.0312042,anonymous,EN,35-49,Flip-flops,5,1,3,4,2,A thank-you note,5,4,2,1,3,A pizza,4,5,3,1,2,,,,,,,,,,,,,,,,,,,
3/18/20 12:39,3/18/20 12:39,IP Address,100,28,TRUE,3/18/20 12:39,R_3Mmc6e4kA3cTA97,,,,,36.82719421,-119.6804962,anonymous,EN,20-34,Slippers,5,1,3,2,4,A restaurant bill,4,2,1,5,3,An elevator,2,3,5,4,1,,,,,,,,,,,,,,,,,,,
3/18/20 12:31,3/18/20 12:39,IP Address,100,475,TRUE,3/18/20 12:39,R_1GJsHrtbHivitNT,,,,,33.65629578,-112.1706009,anonymous,EN,35-49,Bell bottoms,2,1,4,5,3,A wedding invitation,4,5,3,1,2,An elevator,1,5,3,4,2,I consent to take part in this study,5,5,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,4,5,6,48,Male,White,"$35,000 - $55,000",Other,cloud,Associate's degree,0,Somewhat liberal,,I think the difference between now and 15 years is slight but enough to make mention of
3/18/20 12:39,3/18/20 12:39,IP Address,100,37,TRUE,3/18/20 12:39,R_1hRKdqyaP8TgEJ5,,,,,40.41020203,-104.7584,anonymous,EN,20-34,Flip-flops,1,3,2,5,4,A diary,2,1,5,3,4,A person,2,5,4,1,3,,,,,,,,,,,,,,,,,,,
3/18/20 12:39,3/18/20 12:40,IP Address,100,20,TRUE,3/18/20 12:40,R_29okns3XJpeU9bF,,,,,40.41020203,-104.7584,anonymous,EN,20-34,Bell bottoms,1,5,2,3,4,A diploma,3,2,4,5,1,A person,5,1,2,4,3,,,,,,,,,,,,,,,,,,,
3/18/20 12:35,3/18/20 12:40,IP Address,100,277,TRUE,3/18/20 12:40,R_24Dd9kULv63ekCk,,,,,39.77639771,-86.10769653,anonymous,EN,20-34,Bell bottoms,5,4,1,3,2,A wedding invitation,4,3,5,1,2,An elevator,5,1,4,2,3,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,4,5,6,32,Female,White,"$35,000 - $55,000",Other,cloud,Graduate school,0,Somewhat liberal,,
3/18/20 12:35,3/18/20 12:40,IP Address,100,274,TRUE,3/18/20 12:40,R_30056sNttmo5q9j,,,,,21.30670166,-157.8558044,anonymous,EN,35-49,Bell bottoms,3,5,4,2,1,A wedding invitation,3,5,1,2,4,A pizza,4,3,2,1,5,,,,,,,,,,,,,,,,,,,
3/18/20 12:38,3/18/20 12:40,IP Address,100,106,TRUE,3/18/20 12:40,R_1JK1KaxehoPaEhb,,,,,33.74850464,-84.38710022,anonymous,EN,20-34,Bell bottoms,4,1,2,3,5,A wedding invitation,2,3,4,1,5,An elevator,2,1,3,4,5,I consent to take part in this study,5,4,"People are MORE kind, honest, nice, and good today compared to about 15 years ago",3,5,4,3,21,Female,White,"$35,000 - $55,000",Other,cloud,Some college,2,Neither liberal nor conservative,2017,
3/18/20 12:39,3/18/20 12:40,IP Address,100,40,TRUE,3/18/20 12:40,R_2eQDU0c12RVHWdh,,,,,32.31509399,-86.24490356,anonymous,EN,20-34,Slippers,4,2,1,5,3,A diary,4,2,5,1,3,A pizza,5,3,2,4,1,,,,,,,,,,,,,,,,,,,
3/18/20 12:39,3/18/20 12:40,IP Address,100,98,TRUE,3/18/20 12:40,R_1OZb7gAky0RDWvw,,,,,34.05490112,-118.2577972,anonymous,EN,50-64,Bell bottoms,5,1,3,2,4,A wedding invitation,5,2,1,3,4,A person,5,4,3,2,1,,,,,,,,,,,,,,,,,,,
3/18/20 12:31,3/18/20 12:40,IP Address,100,551,TRUE,3/18/20 12:40,R_tSOTcBiJpGoKPp7,,,,,34.52510071,-82.63069916,anonymous,EN,20-34,Bell bottoms,2,1,3,4,5,A wedding invitation,1,2,5,4,3,An elevator,5,3,4,1,2,I consent to take part in this study,2,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",6,2,7,6,24,Female,White,"$55,000 - $75,000",Other,cloud,Four-year college degree,1,Somewhat liberal,2018,
3/18/20 12:38,3/18/20 12:40,IP Address,100,167,TRUE,3/18/20 12:40,R_3nc345pij92tKSY,,,,,37.31750488,-89.54589844,anonymous,EN,20-34,Bell bottoms,4,3,2,1,5,A wedding invitation,5,4,1,3,2,An elevator,3,2,5,1,4,I consent to take part in this study,4,5,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,3,5,6,34,Female,Black or African-American,"$15,000 - $35,000",Other,cloud,Associate's degree,3,Very liberal,2000,
3/18/20 12:39,3/18/20 12:40,IP Address,100,107,TRUE,3/18/20 12:40,R_3KME9nRkWBaCqE9,,,,,33.7696991,-117.8905945,anonymous,EN,35-49,Bell bottoms,1,5,2,4,3,A wedding invitation,1,4,5,3,2,An elevator,1,3,5,2,4,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",4,3,6,7,38,Male,White,"$150,000 - $200,000",Other,cloud,Four-year college degree,2,Very conservative,2010,
3/18/20 12:40,3/18/20 12:41,IP Address,100,49,TRUE,3/18/20 12:41,R_2dSXNYrpVxqkKm3,,,,,36.82719421,-119.6804962,anonymous,EN,20-34,High heels,3,5,1,2,4,A diploma,1,2,4,5,3,A pizza,4,2,1,3,5,,,,,,,,,,,,,,,,,,,
3/18/20 12:38,3/18/20 12:41,IP Address,100,171,TRUE,3/18/20 12:41,R_1gRBlzEB0C7wBgb,,,,,30.50889587,-97.67960358,anonymous,EN,50-64,Bell bottoms,4,1,3,2,5,A wedding invitation,2,5,3,1,4,An elevator,5,3,4,1,2,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",4,3,4,6,51,Female,White,"$95,000 - $150,000",Other,cloud,Associate's degree,2,Somewhat conservative,1996,
3/18/20 12:40,3/18/20 12:41,IP Address,100,36,TRUE,3/18/20 12:41,R_1mxTjqISOiSJluF,,,,,40.75920105,-111.8874969,anonymous,EN,35-49,Bell bottoms,3,1,2,4,5,A restaurant bill,3,1,4,5,2,A pizza,5,4,1,3,2,,,,,,,,,,,,,,,,,,,
3/18/20 12:39,3/18/20 12:41,IP Address,100,147,TRUE,3/18/20 12:41,R_WoCNGfXeT1c7PmF,,,,,40.5585022,-122.4138947,anonymous,EN,20-34,Bell bottoms,1,4,5,3,2,A wedding invitation,2,1,5,3,4,An elevator,4,5,2,1,3,I consent to take part in this study,5,3,"People are MORE kind, honest, nice, and good today compared to about 15 years ago",5,4,4,6,33,Male,White,"$55,000 - $75,000",Other,cloud,High school diploma,0,Very conservative,,Great survey enjoyed taking it great pay as well.
3/18/20 12:39,3/18/20 12:42,IP Address,100,141,TRUE,3/18/20 12:42,R_eEVTBHI6BotyHrX,,,,,39.74229431,-76.68409729,anonymous,EN,35-49,Bell bottoms,4,5,1,2,3,A wedding invitation,1,2,4,3,5,An elevator,2,5,1,3,4,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,4,5,5,39,Female,White,"$75,000 - $95,000",Other,cloud,Four-year college degree,2,Somewhat liberal,2011,
3/18/20 12:40,3/18/20 12:42,IP Address,100,96,TRUE,3/18/20 12:42,R_3MxnxMBRuAp7psL,,,,,43.07820129,-89.40750122,anonymous,EN,35-49,Bell bottoms,4,5,3,2,1,A wedding invitation,2,5,4,1,3,An elevator,2,1,3,5,4,I consent to take part in this study,4,4,"People are equally kind, honest, nice, and good today compared to about 15 years ago",4,4,4,4,38,Male,White,"$15,000 - $35,000",Other,cloud,Graduate school,0,Very liberal,,no
3/18/20 12:40,3/18/20 12:42,IP Address,100,119,TRUE,3/18/20 12:42,R_zUnWAQBeNoBbPyN,,,,,45.53970337,-122.9637985,anonymous,EN,20-34,Bell bottoms,1,4,5,2,3,A wedding invitation,3,1,2,5,4,An elevator,3,2,5,4,1,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,4,6,5,26,Female,White,"$75,000 - $95,000",Neither extroverted nor introverted,,Four-year college degree,0,Neither liberal nor conservative,,none
3/18/20 12:38,3/18/20 12:42,IP Address,100,238,TRUE,3/18/20 12:42,R_2XhTfKnAtwTOwiL,,,,,39.35290527,-76.57430267,anonymous,EN,20-34,Bell bottoms,4,3,5,1,2,A wedding invitation,3,2,4,5,1,An elevator,2,3,1,4,5,I consent to take part in this study,4,4,"People are equally kind, honest, nice, and good today compared to about 15 years ago",4,4,5,5,25,Male,White,"$15,000 - $35,000",Other,cloud,High school diploma,0,Somewhat liberal,,nope
3/18/20 12:37,3/18/20 12:42,IP Address,100,318,TRUE,3/18/20 12:42,R_uyr88s9m2qwxyb7,,,,,41.34970093,-88.84149933,anonymous,EN,35-49,Bell bottoms,2,5,3,4,1,A wedding invitation,1,2,5,4,3,An elevator,1,2,3,5,4,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",6,4,2,6,47,Female,White,"$55,000 - $75,000",Introverted,,Four-year college degree,4+,Very conservative,2010,no
3/18/20 12:42,3/18/20 12:42,IP Address,100,28,TRUE,3/18/20 12:42,R_CjoDwBEQZYEsUWB,,,,,33.44940186,-112.1940994,anonymous,EN,20-34,Slippers,5,2,1,4,3,A diary,1,4,5,3,2,A book,5,3,4,2,1,,,,,,,,,,,,,,,,,,,
3/18/20 12:42,3/18/20 12:42,IP Address,100,6,TRUE,3/18/20 12:42,R_8vM2KDzZuroOVgt,,,,,42.06219482,-71.34120178,anonymous,EN,19 or younger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/20 12:41,3/18/20 12:42,IP Address,100,54,TRUE,3/18/20 12:42,R_z9jiK4icv5SAdwt,,,,,33.44129944,-112.042099,anonymous,EN,50-64,Bell bottoms,5,1,2,3,4,A wedding invitation,5,1,4,3,2,A pizza,5,4,1,3,2,,,,,,,,,,,,,,,,,,,
3/18/20 12:41,3/18/20 12:42,IP Address,100,72,TRUE,3/18/20 12:42,R_1rIZqdzCfbcD3bG,,,,,38.93069458,-77.16729736,anonymous,EN,20-34,Bell bottoms,1,4,3,2,5,A wedding invitation,5,2,4,1,3,An elevator,2,3,4,1,5,I consent to take part in this study,4,4,"People are equally kind, honest, nice, and good today compared to about 15 years ago",4,4,4,4,27,Female,Asian,"less than $15,000",Other,cloud,Graduate school,0,Very conservative,,
3/18/20 12:39,3/18/20 12:43,IP Address,100,228,TRUE,3/18/20 12:43,R_2CqYQwI4mOlSTzT,,,,,41.16819763,-73.26889801,anonymous,EN,35-49,Bell bottoms,2,1,3,4,5,A wedding invitation,4,3,5,1,2,An elevator,4,1,2,5,3,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,3,6,7,39,Female,White,"$95,000 - $150,000",Other,cloud,Some graduate school,2,Very liberal,2010,
3/18/20 12:41,3/18/20 12:43,IP Address,100,82,TRUE,3/18/20 12:43,R_TbVTMdWgtqa6FGN,,,,,36.19619751,-115.263298,anonymous,EN,35-49,Bell bottoms,1,4,2,5,3,A wedding invitation,4,2,1,5,3,An elevator,5,2,4,3,1,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,6,5,7,35,Male,White,"$35,000 - $55,000",Other,cloud,Four-year college degree,0,Very liberal,,
3/18/20 12:42,3/18/20 12:43,IP Address,100,21,TRUE,3/18/20 12:43,R_Z8fIbAb1KbpXjnX,,,,,33.44940186,-112.1940994,anonymous,EN,20-34,Sneakers,1,5,3,4,2,A thank-you note,3,4,2,1,5,An elevator,1,2,3,5,4,,,,,,,,,,,,,,,,,,,
3/18/20 12:41,3/18/20 12:43,IP Address,100,120,TRUE,3/18/20 12:43,R_24OvyiQupfZpP47,,,,,38.25770569,-85.70980072,anonymous,EN,20-34,Bell bottoms,3,2,5,1,4,A wedding invitation,3,2,5,1,4,An elevator,2,3,4,5,1,I consent to take part in this study,5,5,"People are MORE kind, honest, nice, and good today compared to about 15 years ago",4,5,3,5,29,Male,White,"less than $15,000",Other,cloud,Associate's degree,0,Somewhat liberal,,Thank you for letting me take this!
3/18/20 12:41,3/18/20 12:43,IP Address,100,99,TRUE,3/18/20 12:43,R_3OrhtyGkp5TBdoS,,,,,33.72239685,-84.52050018,anonymous,EN,20-34,Bell bottoms,2,3,5,1,4,A wedding invitation,3,2,5,1,4,An elevator,4,5,2,1,3,I consent to take part in this study,4,5,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,4,5,7,31,Male,Asian,"$35,000 - $55,000",Other,cloud,Four-year college degree,0,Somewhat liberal,,
3/18/20 12:40,3/18/20 12:43,IP Address,100,220,TRUE,3/18/20 12:43,R_SB6VAXn9SpBVyLv,,,,,44.8914032,-87.89170074,anonymous,EN,20-34,Bell bottoms,3,5,4,1,2,A wedding invitation,3,5,2,4,1,An elevator,4,1,5,3,2,I consent to take part in this study,4,4,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,2,4,6,34,Female,White,"$75,000 - $95,000",Other,cloud,Associate's degree,2,Very conservative,2008,"I do not, thank you"
3/18/20 12:42,3/18/20 12:43,IP Address,100,81,TRUE,3/18/20 12:43,R_31vFfSzhUxlPJ1x,,,,,38.45550537,-77.43260193,anonymous,EN,20-34,Bell bottoms,3,5,1,2,4,A wedding invitation,4,5,3,1,2,An elevator,2,5,1,3,4,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",6,5,6,7,32,Male,White,"$95,000 - $150,000",Other,cloud,Graduate school,0,Somewhat conservative,,
3/18/20 12:36,3/18/20 12:43,IP Address,100,422,TRUE,3/18/20 12:43,R_pMFYtjq0XS62pIl,,,,,42.27389526,-89.04740143,anonymous,EN,20-34,Sneakers,4,2,5,1,3,A wedding invitation,3,4,5,1,2,A book,4,1,2,5,3,,,,,,,,,,,,,,,,,,,
3/18/20 12:43,3/18/20 12:44,IP Address,100,24,TRUE,3/18/20 12:44,R_SMYJgAJLasM0Ihz,,,,,33.44940186,-112.1940994,anonymous,EN,20-34,Bell bottoms,5,4,3,2,1,A restaurant bill,2,1,3,4,5,A pizza,4,1,5,2,3,,,,,,,,,,,,,,,,,,,
3/18/20 12:40,3/18/20 12:44,IP Address,100,218,TRUE,3/18/20 12:44,R_1osS1OM6W9hLWT9,,,,,40.9019928,-74.20739746,anonymous,EN,35-49,Bell bottoms,1,3,4,2,5,A wedding invitation,3,4,5,2,1,An elevator,4,1,2,3,5,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",6,3,6,7,43,Male,White,"$150,000 - $200,000",Other,cloud,High school diploma,3,Somewhat conservative,2008,None
3/18/20 12:42,3/18/20 12:44,IP Address,100,112,TRUE,3/18/20 12:44,R_1lynGuzSRKIeEjx,,,,,42.13000488,-72.58039856,anonymous,EN,35-49,Bell bottoms,3,2,4,5,1,A wedding invitation,3,4,5,1,2,An elevator,3,5,4,1,2,I consent to take part in this study,1,2,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",1,1,2,2,45,Male,White,"$35,000 - $55,000",Other,cloud,Some college,0,Somewhat conservative,,
3/18/20 12:42,3/18/20 12:44,IP Address,100,135,TRUE,3/18/20 12:44,R_3j6WaReMHhhjEnX,,,,,37.03129578,-122.1197968,anonymous,EN,20-34,Bell bottoms,2,3,4,5,1,A wedding invitation,3,4,2,5,1,An elevator,4,5,2,1,3,I consent to take part in this study,3,4,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",3,5,4,3,30,Male,White,"$35,000 - $55,000",Other,cloud,Four-year college degree,0,Somewhat liberal,,
3/18/20 12:35,3/18/20 12:44,IP Address,100,523,TRUE,3/18/20 12:44,R_2ffVKyijE0sxKHz,,,,,39.75010681,-104.995697,anonymous,EN,35-49,Bell bottoms,5,4,1,3,2,A wedding invitation,3,1,5,4,2,A pizza,2,1,5,3,4,,,,,,,,,,,,,,,,,,,
3/18/20 12:40,3/18/20 12:44,IP Address,100,224,TRUE,3/18/20 12:44,R_3RlOJO00hyQB44j,,,,,33.73440552,-84.09860229,anonymous,EN,35-49,Bell bottoms,2,5,1,4,3,A wedding invitation,1,4,2,5,3,An elevator,1,2,3,5,4,I consent to take part in this study,5,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",5,3,7,7,35,Female,White,"$15,000 - $35,000",Other,cloud,Some college,0,Somewhat liberal,,
3/18/20 12:43,3/18/20 12:44,IP Address,100,99,TRUE,3/18/20 12:44,R_2rI4kEWLa3cGswk,,,,,42.10940552,-71.17590332,anonymous,EN,20-34,Bell bottoms,3,4,1,5,2,A wedding invitation,2,4,5,1,3,An elevator,4,1,2,5,3,I consent to take part in this study,6,6,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,5,5,5,19,Male,White,"less than $15,000",Other,cloud,Some college,0,Very liberal,,
3/18/20 12:41,3/18/20 12:45,IP Address,100,195,TRUE,3/18/20 12:45,R_QijQRcakiCAKUBb,,,,,39.69599915,-105.0345993,anonymous,EN,35-49,Bell bottoms,3,4,1,2,5,A wedding invitation,2,4,1,5,3,An elevator,5,4,1,3,2,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,5,5,5,49,Male,White,"less than $15,000",Other,cloud,Some college,0,Very liberal,,
3/18/20 12:42,3/18/20 12:45,IP Address,100,136,TRUE,3/18/20 12:45,R_1l4VM0WeIKx5A0V,,,,,30.27119446,-81.75289917,anonymous,EN,35-49,Bell bottoms,5,4,3,2,1,A wedding invitation,5,2,4,3,1,An elevator,3,4,5,1,2,I consent to take part in this study,6,7,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",6,5,5,7,38,Female,White,"$35,000 - $55,000",Other,cloud,Four-year college degree,1,Very conservative,2015,
3/18/20 12:40,3/18/20 12:45,IP Address,100,269,TRUE,3/18/20 12:45,R_BYx2CchagCvDMYN,,,,,32.33900452,-97.41629791,anonymous,EN,20-34,Bell bottoms,1,4,2,5,3,A wedding invitation,3,1,2,4,5,An elevator,4,2,3,5,1,I consent to take part in this study,6,5,"People are MORE kind, honest, nice, and good today compared to about 15 years ago",5,5,5,5,33,Female,White,"$95,000 - $150,000",Other,cloud,Four-year college degree,0,Somewhat liberal,,
3/18/20 12:41,3/18/20 12:45,IP Address,100,229,TRUE,3/18/20 12:45,R_1QmWUIAshELisN3,,,,,30.57879639,-91.14189911,anonymous,EN,35-49,Bell bottoms,3,1,5,4,2,A wedding invitation,2,1,5,3,4,An elevator,5,2,1,3,4,I consent to take part in this study,6,3,"People are equally kind, honest, nice, and good today compared to about 15 years ago",6,2,5,6,47,Female,Black or African-American,"$15,000 - $35,000",Other,cloud,Four-year college degree,2,Very liberal,2007,Great survey to participate in. Thank you
3/18/20 12:43,3/18/20 12:45,IP Address,100,132,TRUE,3/18/20 12:45,R_0v4hLd1fDTVzZrr,,,,,30.17070007,-95.50189972,anonymous,EN,35-49,Bell bottoms,2,3,5,1,4,A wedding invitation,1,5,2,4,3,An elevator,3,4,1,5,2,I consent to take part in this study,6,6,"People are equally kind, honest, nice, and good today compared to about 15 years ago",7,5,7,7,40,Female,Asian,"$15,000 - $35,000",Other,cloud,Four-year college degree,1,Very liberal,2015,
3/18/20 12:37,3/18/20 12:45,IP Address,100,480,TRUE,3/18/20 12:45,R_3Ol7wsSw3c93QRD,,,,,40.75450134,-111.8830032,anonymous,EN,35-49,Bell bottoms,1,2,5,4,3,A wedding invitation,5,1,2,3,4,An elevator,3,5,2,4,1,I consent to take part in this study,6,6,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",6,6,6,5,45,Male,White,"$75,000 - $95,000",Other,cloud,Graduate school,1,Somewhat liberal,2006,
3/18/20 12:41,3/18/20 12:45,IP Address,100,247,TRUE,3/18/20 12:45,R_2V28hZeWvEw0hgS,,,,,36.82719421,-119.6804962,anonymous,EN,20-34,Bell bottoms,4,5,3,2,1,A wedding invitation,2,4,3,5,1,A book,1,4,3,2,5,,,,,,,,,,,,,,,,,,,
3/18/20 12:43,3/18/20 12:45,IP Address,100,115,TRUE,3/18/20 12:45,R_2agj9Cc9P0wYSSB,,,,,34.69929504,-77.207901,anonymous,EN,20-34,Bell bottoms,5,4,3,1,2,A wedding invitation,5,2,4,1,3,An elevator,3,2,4,5,1,I consent to take part in this study,2,3,"People are LESS kind, honest, nice, and good today compared to about 15 years ago",4,2,3,6,20,Male,White,"$95,000 - $150,000",Other,cloud,Some college,0,Neither liberal nor conservative,,
3/18/20 12:43,3/18/20 12:45,IP Address,100,139,TRUE,3/18/20 12:45,R_2q1zCgeVmkprv7E,,,,,38.3170929,-88.91369629,anonymous,EN,35-49,Bell bottoms,4,5,2,3,1,A wedding invitation,4,5,2,1,3,An elevator,1,3,4,2,5,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,5,5,5,38,Male,White,"$35,000 - $55,000",Introverted,,Graduate school,1,Very liberal,2008,
3/18/20 12:39,3/18/20 12:46,IP Address,100,377,TRUE,3/18/20 12:46,R_1iaOWSXX8d3RrR5,,,,,39.17230225,-77.18299866,anonymous,EN,20-34,Flip-flops,1,2,4,3,5,A wedding invitation,3,5,2,4,1,A book,5,2,1,3,4,,,,,,,,,,,,,,,,,,,
3/18/20 12:43,3/18/20 12:46,IP Address,100,142,TRUE,3/18/20 12:46,R_3OjotEA2e7P8Idv,,,,,39.93400574,-75.16000366,anonymous,EN,20-34,Bell bottoms,3,1,5,2,4,A wedding invitation,1,4,2,3,5,An elevator,2,4,3,5,1,I consent to take part in this study,5,6,"People are MORE kind, honest, nice, and good today compared to about 15 years ago",5,6,4,6,28,Male,White,"$55,000 - $75,000",Other,Cloud,Graduate school,0,Very liberal,,
3/18/20 12:43,3/18/20 12:46,IP Address,100,152,TRUE,3/18/20 12:46,R_xGaEHgInMBhLxip,,,,,41.79960632,-88.00659943,anonymous,EN,20-34,Bell bottoms,4,2,1,5,3,A wedding invitation,1,4,5,3,2,An elevator,4,5,1,2,3,I consent to take part in this study,5,5,"People are equally kind, honest, nice, and good today compared to about 15 years ago",5,4,5,6,30,Female,Black or African-American,"$15,000 - $35,000",Other,cloud,High school diploma,2,Somewhat liberal,2016,
3/18/20 12:45,3/18/20 12:46,IP Address,100,28,TRUE,3/18/20 12:46,R_2VDDCafGmsPda8O,,,,,33.44940186,-112.1940994,anonymous,EN,20-34,High heels,1,5,2,3,4,A diploma,3,4,1,2,5,An elevator,4,5,2,1,3,,,,,,,,,,,,,,,,,,,
