StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,today,2010,2000,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID
6/11/20 13:45,6/11/20 13:51,IP Address,100,346,TRUE,6/11/20 13:51,R_23Wwp5IlU5SEo70,,,,,42.89840698,-85.72229767,anonymous,EN,I consent to take part in this study,5e9cbc3999531a099492509f,4,6,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Certain events happens and people are have become nicer to everyone no really caring about rascal back ground.  ,,21,Male,Black or African-American,Introverted,,Some college,Neither liberal nor conservative,Independent,0,,,5e9cbc3999531a099492509f
6/11/20 13:47,6/11/20 13:51,IP Address,100,185,TRUE,6/11/20 13:51,R_1ptBCQxYDIyDlTH,,,,,25.99719238,-80.32589722,anonymous,EN,I consent to take part in this study,5dd1bbc5eab0422259102ab9,4,3,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,20 years ago it was was much better because everyone was more of a community and everyone work together,39,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,5dd1bbc5eab0422259102ab9
6/11/20 13:49,6/11/20 13:51,IP Address,100,95,TRUE,6/11/20 13:51,R_WiDg2WvIPPN0seJ,,,,,33.19549561,-117.2862015,anonymous,EN,I consent to take part in this study,5ed9c481983647570d11efe2,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,20,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,,,5ed9c481983647570d11efe2
6/11/20 13:47,6/11/20 13:51,IP Address,100,216,TRUE,6/11/20 13:51,R_vIhEf0AwoHR1wt3,,,,,34.3309021,-89.48370361,anonymous,EN,I consent to take part in this study,5dd00b29caee3e107a99f653,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media and partisan politics and religion have made people more hateful.,70,Female,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,2,1982,,5dd00b29caee3e107a99f653
6/11/20 13:45,6/11/20 13:51,IP Address,100,351,TRUE,6/11/20 13:51,R_3G7i12wIvT0LXaw,,,,,41.43769836,-81.54869843,anonymous,EN,I consent to take part in this study,5ce5846d197daf001aece064,2,2,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People don't value each other now. Material possessions matter more. Than people. ,42,Female,White,Other,Sky,Some college,Neither liberal nor conservative,Independent,3,2005,No,5ce5846d197daf001aece064
6/11/20 13:49,6/11/20 13:51,IP Address,100,87,TRUE,6/11/20 13:51,R_10YKq1B6pmpkClK,,,,,37.25549316,-80.05310059,anonymous,EN,I consent to take part in this study,58d3dad59dbe3f0001258f66,7,7,7,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,50,Female,White,Other,sky,Associate's degree,Somewhat conservative,Independent,2,1991,None,58d3dad59dbe3f0001258f66
6/11/20 13:50,6/11/20 13:51,IP Address,100,70,TRUE,6/11/20 13:51,R_1QfLZJGi8RjsXTI,,,,,35.81230164,-78.54689789,anonymous,EN,I consent to take part in this study,5e9f3f09ccc75a0c345e4845,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,2,1989,,5e9f3f09ccc75a0c345e4845
6/11/20 13:50,6/11/20 13:51,IP Address,100,67,TRUE,6/11/20 13:51,R_sNDHcRbnDPD72yl,,,,,30.37730408,-97.70999908,anonymous,EN,I consent to take part in this study,5c476621b521ee00019abf67,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Female,White,Introverted,,Graduate school,Very liberal,Independent,0,,,5c476621b521ee00019abf67
6/11/20 13:50,6/11/20 13:51,IP Address,100,44,TRUE,6/11/20 13:51,R_3kCgD2sma4t9fqP,,,,,44.96910095,-93.28430176,anonymous,EN,I consent to take part in this study,5be8fae440b06b0001373025,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,37,Male,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,0,,,5be8fae440b06b0001373025
6/11/20 13:49,6/11/20 13:51,IP Address,100,145,TRUE,6/11/20 13:51,R_1FegLRuxvJQsAEN,,,,,45.46099854,-122.7052002,anonymous,EN,I consent to take part in this study,5dc47919b9fad3334f969660,3,4,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Wealth inequality.,56,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,2,1999,,5dc47919b9fad3334f969660
6/11/20 13:49,6/11/20 13:51,IP Address,100,157,TRUE,6/11/20 13:51,R_2pPoqccwEAiNrZ2,,,,,39.06799316,-76.99330139,anonymous,EN,I consent to take part in this study,5e1e6322611d531c251ff79a,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Less religion and family values. More acceptance of bad behavior. Fear caused by increased information of bad things other places. ,36,Female,White,Other,Sky,Four-year college degree,Somewhat conservative,Lean Republican,2,2011,No,5e1e6322611d531c251ff79a
6/11/20 13:46,6/11/20 13:51,IP Address,100,322,TRUE,6/11/20 13:51,R_1LY7IUxF5uGqjJo,,,,,47.60920715,-122.3314056,anonymous,EN,I consent to take part in this study,56ad40ce5ea7aa000cbe1947,4,4,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think young people are more socialized, more group-oriented today than they were 20 years ago. 20 years ago, people were more self-centered and less considerate of others. Not by much, but it is noticeable to me.",,51,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,56ad40ce5ea7aa000cbe1947
6/11/20 13:49,6/11/20 13:52,IP Address,100,141,TRUE,6/11/20 13:52,R_1QudVOXll1b3hsg,,,,,34.12030029,-117.7703018,anonymous,EN,I consent to take part in this study,5eb6ae177c968c5b10672ffd,6,5,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",honest,,45,Male,White,Extroverted,,Graduate school,Somewhat liberal,Lean Democrat,2,2005,,5eb6ae177c968c5b10672ffd
6/11/20 13:49,6/11/20 13:52,IP Address,100,140,TRUE,6/11/20 13:52,R_3qm5CQMX8dPPd6r,,,,,40.19189453,-75.66529846,anonymous,EN,I consent to take part in this study,5593fcfdfdf99b31495ebd86,3,4,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Government and societal changes have led to people being under higher stress.,35,Male,White,Other,sky,Some college,Very liberal,Strongly Democrat,0,,none,5593fcfdfdf99b31495ebd86
6/11/20 13:48,6/11/20 13:52,IP Address,100,186,TRUE,6/11/20 13:52,R_2zFUDiLpuSKStat,,,,,36.41619873,-83.01080322,anonymous,EN,I consent to take part in this study,5c211b9c10677f0001da761e,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Because the later generations are more self absorbed and there is a lot of fraud and personal disconnect in the world now, more than 20 years ago.",46,Female,White,Other,sky,Associate's degree,Somewhat conservative,Lean Republican,1,2003,none,5c211b9c10677f0001da761e
6/11/20 13:50,6/11/20 13:52,IP Address,100,105,TRUE,6/11/20 13:52,R_0fk3Pc9lQdvpK6Z,,,,,34.02819824,-117.0372009,anonymous,EN,I consent to take part in this study,5e5f52a5ff7c2b2952c41638,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Politics ,23,Male,White,Other,sky,Some college,Somewhat liberal,Independent,0,,,5e5f52a5ff7c2b2952c41638
6/11/20 13:50,6/11/20 13:52,IP Address,100,85,TRUE,6/11/20 13:52,R_3ML3pgLgHetY53H,,,,,32.95219421,-96.66539764,anonymous,EN,I consent to take part in this study,5b5d13d25256470001bc5ef2,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The usage of social media ,24,Male,White,Other,sky,High school diploma,Somewhat liberal,Lean Democrat,0,,,5b5d13d25256470001bc5ef2
6/11/20 13:50,6/11/20 13:52,IP Address,100,136,TRUE,6/11/20 13:52,R_1opRjkKNM7L3jjv,,,,,42.24780273,-73.7539978,anonymous,EN,I consent to take part in this study,5eb6b8ee9351615bd9d99fde,2,5,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Donald Trump,63,Female,White,Other,,Four-year college degree,Somewhat liberal,Strongly Democrat,2,1989,,5eb6b8ee9351615bd9d99fde
6/11/20 13:50,6/11/20 13:52,IP Address,100,120,TRUE,6/11/20 13:52,R_3ElMahrB5i6PUTI,,,,,35.02760315,-78.97090149,anonymous,EN,I consent to take part in this study,5d8e8f8815c909001675e233,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,44,Male,White,Introverted,,Four-year college degree,Somewhat liberal,Independent,1,2012,This is a weird assessment. I'm curious as to what you are getting back and how it fits into your goals.,5d8e8f8815c909001675e233
6/11/20 13:49,6/11/20 13:52,IP Address,100,179,TRUE,6/11/20 13:52,R_3LXVoz9VsViiIZ7,,,,,35.05969238,-79.00579834,anonymous,EN,I consent to take part in this study,5c1cef3f99de680001e27679,5,7,7,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The inequalities in the world has changed people.,39,Male,Black or African-American,Other,sky,Some college,Somewhat liberal,Strongly Democrat,1,2004,,5c1cef3f99de680001e27679
6/11/20 13:49,6/11/20 13:52,IP Address,100,170,TRUE,6/11/20 13:52,R_3dRnATu5C7l5G1C,,,,,45.84910583,-119.7142944,anonymous,EN,I consent to take part in this study,5ee0280a5201cd377a102fee,6,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","It was cuz people are more civilized and educated, so no much savagery",,41,Male,Black or African-American,Neither extroverted nor introverted,,Graduate school,Somewhat liberal,Strongly Democrat,2,2010,,5ee0280a5201cd377a102fee
6/11/20 13:49,6/11/20 13:52,IP Address,100,190,TRUE,6/11/20 13:52,R_1pPWtnRLMzcN775,,,,,42.45799255,-83.9056015,anonymous,EN,I consent to take part in this study,5e9b0a8bf08add000c7a0752,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The internet has allowed people to be anonymously nasty with one another. It also has given negative influences easier access to other people.,40,Female,White,Other,Sky,Four-year college degree,Somewhat conservative,Lean Republican,2,2003,,5e9b0a8bf08add000c7a0752
6/11/20 13:41,6/11/20 13:52,IP Address,100,648,TRUE,6/11/20 13:52,R_1eVFYOigfddkkrW,,,,,42.99789429,-82.4571991,anonymous,EN,I consent to take part in this study,5d374b358f208d0001814510,3,4,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think distancing ourselves from each other caused it. With the rise of social media, people can be whoever they want to show on social media and they don't have to even interact with the outside world. Social communities are less close. Jobs sometimes are farther away and people spend time at home more than in public. Increased stress and anxiety can cause people to distance themselves.",30,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,0,,,5d374b358f208d0001814510
6/11/20 13:50,6/11/20 13:52,IP Address,100,131,TRUE,6/11/20 13:52,R_3m2hlzx6AUy6LDl,,,,,41.80180359,-87.59929657,anonymous,EN,I consent to take part in this study,5cb62e9293342300017a72a1,2,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Everything is digital; people have stopped talking to each other and it seems like people are more cruel to one another,30,Male,Hispanic or Latino Origin,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,5cb62e9293342300017a72a1
6/11/20 13:51,6/11/20 13:52,IP Address,100,93,TRUE,6/11/20 13:52,R_2QKd9z93uwkue8d,,,,,40.05799866,-75.18759918,anonymous,EN,I consent to take part in this study,5ea9d8177b2a1611dbec34bc,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,27,Female,White,Other,Sky,Some college,Very liberal,Strongly Democrat,0,,,5ea9d8177b2a1611dbec34bc
6/11/20 13:49,6/11/20 13:52,IP Address,100,185,TRUE,6/11/20 13:52,R_270V9gSsXWXWHAk,,,,,40.86909485,-73.9190979,anonymous,EN,I consent to take part in this study,5ea9a82d6e16ad0c16362de8,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Pace of life, abundance of “opinions” being taken as fact, Currently - lack of leadership",62,Male,White,Other,Sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,5ea9a82d6e16ad0c16362de8
6/11/20 13:50,6/11/20 13:52,IP Address,100,127,TRUE,6/11/20 13:52,R_DcL8aA1dK8QBS6d,,,,,41.47869873,-87.72669983,anonymous,EN,I consent to take part in this study,5e3f5897f599271c1253a058,6,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,47,Female,Black or African-American,Other,sky,Four-year college degree,Very liberal,Independent,0,,,5e3f5897f599271c1253a058
6/11/20 13:49,6/11/20 13:52,IP Address,100,177,TRUE,6/11/20 13:52,R_1hLtORtOm7giEPN,,,,,35.97399902,-83.62220001,anonymous,EN,I consent to take part in this study,5c6480b5f9b6300001c9d52c,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Loony libs are taking over,and they are just mean.",58,Male,White,Neither extroverted nor introverted,,High school diploma,Somewhat conservative,Lean Republican,0,,,5c6480b5f9b6300001c9d52c
6/11/20 13:49,6/11/20 13:52,IP Address,100,217,TRUE,6/11/20 13:52,R_3Php5Z0qWZXX4nj,,,,,33.69340515,-84.44799805,anonymous,EN,I consent to take part in this study,5e678a6836f6c902b5bd3355,6,5,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","There was a lot of stress and racism. Many races wanted to fit in society, earn decent wages, and live the American dream.",,56,Female,Black or African-American,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,2,1994,,5e678a6836f6c902b5bd3355
6/11/20 13:48,6/11/20 13:52,IP Address,100,288,TRUE,6/11/20 13:52,R_1dc5hnWN1vcfShd,,,,,34.73150635,-86.56539917,anonymous,EN,I consent to take part in this study,5d385f81a9fd710015c3c7e0,2,3,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media and the news has caused people to believe a lot of false information and spread it around rapidly creating a lot of divide,33,Female,White,Other,sky ,Graduate school,Somewhat liberal,Lean Republican,0,,,5d385f81a9fd710015c3c7e0
6/11/20 13:50,6/11/20 13:53,IP Address,100,145,TRUE,6/11/20 13:53,R_3sh7wEmNSTXeqti,,,,,40.37809753,-76.4355011,anonymous,EN,I consent to take part in this study,5c4e7dcdd3a5e30001836f82,5,5,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"There is more acceptance today than I feel like there was when I was a kid. Less racism, less homophobia, etc.",33,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,1,2017,,5c4e7dcdd3a5e30001836f82
6/11/20 13:51,6/11/20 13:53,IP Address,100,130,TRUE,6/11/20 13:53,R_1pPUF8qVpEZnixS,,,,,37.7519989,-87.15139771,anonymous,EN,I consent to take part in this study,5dcd615b8a577d0343b185be,4,1,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",People dont lie as much today.,,44,Female,White,Other,Sky,High school diploma,Neither liberal nor conservative,Independent,3,1995,,5dcd615b8a577d0343b185be
6/11/20 13:51,6/11/20 13:53,IP Address,100,110,TRUE,6/11/20 13:53,R_a9kEcHmnRxQkcVP,,,,,33.65629578,-112.1706009,anonymous,EN,I consent to take part in this study,5a6e835ce70ca900017aed29,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,51,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,3,1989,,5a6e835ce70ca900017aed29
6/11/20 13:46,6/11/20 13:53,IP Address,100,404,TRUE,6/11/20 13:53,R_3CKr6K1C1NheC6R,,,,,36.16819763,-115.2165985,anonymous,EN,I consent to take part in this study,5a02d158c259f300017652b8,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,22,Female,White,Other,sky,High school diploma,Very liberal,Strongly Democrat,0,,,5a02d158c259f300017652b8
6/11/20 13:49,6/11/20 13:53,IP Address,100,241,TRUE,6/11/20 13:53,R_1H6KDBCcbMmlNi6,,,,,41.49459839,-90.56749725,anonymous,EN,I consent to take part in this study,5e5d57ccde7bcc0735c8bb93,5,5,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I believe people are equally kind, honest and nice as they were 20 years ago.",,65,Male,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,2,1994,no,5e5d57ccde7bcc0735c8bb93
6/11/20 13:52,6/11/20 13:53,IP Address,100,86,TRUE,6/11/20 13:53,R_3JzoUogqToF4FGX,,,,,29.79119873,-95.41819763,anonymous,EN,I consent to take part in this study,5eb8375e3699ac045c510ccc,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,32,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,,,5eb8375e3699ac045c510ccc
6/11/20 13:51,6/11/20 13:53,IP Address,100,125,TRUE,6/11/20 13:53,R_eKYTWvl2KD8LVol,,,,,45.29750061,-94.9434967,anonymous,EN,I consent to take part in this study,5edeb8bd86984316514c8e02,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,32,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,2,2015,,5edeb8bd86984316514c8e02
6/11/20 13:52,6/11/20 13:53,IP Address,100,76,TRUE,6/11/20 13:53,R_dhTIVBR9rRaYpDX,,,,,45.63600159,-94.21700287,anonymous,EN,I consent to take part in this study,5a78dbb9ae9a0b0001a97212,5,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",People are generally more tolerant and accepting of different lifestyles and races now than 20 years ago.,,32,Male,White,Neither extroverted nor introverted,,Four-year college degree,Very liberal,Lean Democrat,0,,,5a78dbb9ae9a0b0001a97212
6/11/20 13:51,6/11/20 13:53,IP Address,100,141,TRUE,6/11/20 13:53,R_2xPOf0Qk41oA6Dm,,,,,26.45539856,-80.07550049,anonymous,EN,I consent to take part in this study,5e9351e292156003eb6eec58,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The rise of social media and the feeling that they need to share their opinions with the world and that their opinions matter.,66,Male,White,Neither extroverted nor introverted,,Four-year college degree,Very conservative,Strongly Republican,2,1985,Thank you.,5e9351e292156003eb6eec58
6/11/20 13:51,6/11/20 13:53,IP Address,100,146,TRUE,6/11/20 13:53,R_3kAQlRBRD4DnQf7,,,,,28.03860474,-82.36959839,anonymous,EN,I consent to take part in this study,5c6b949a23f6300001383a05,6,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",people are educated and society is also  asking for more kindness,,33,Female,Asian,Introverted,,Graduate school,Somewhat liberal,Strongly Republican,0,,NA,5c6b949a23f6300001383a05
6/11/20 13:45,6/11/20 13:53,IP Address,100,513,TRUE,6/11/20 13:53,R_33yeggcm40RxnPR,,,,,32.83099365,-96.76920319,anonymous,EN,I consent to take part in this study,5a8f113f5292b80001235dec,3,5,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People are more competitive with more types of resources and somewhat more selfish. There are so many ways to compare ourselves to others on social media and leading to less life satisfaction and more depression. ,29,Female,Asian,Neither extroverted nor introverted,,Four-year college degree,Somewhat liberal,Strongly Democrat,0,,n/a,5a8f113f5292b80001235dec
6/11/20 13:49,6/11/20 13:53,IP Address,100,255,TRUE,6/11/20 13:53,R_b7Nr47S2pSj7LOx,,,,,34.00340271,-84.46050262,anonymous,EN,I consent to take part in this study,5d811cc6e87dc80018a8eb04,4,6,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think morals and beliefs are a big reason.  Nowadays people are influenced more by religion, political affiliation, poor/rich, skin color, and gender.  I think everyone lives more stressful lives today than in the past, which also influence things.  People nowadays are less trusting of others and tend to judge more.",31,Female,White,Other,sky,Associate's degree,Somewhat liberal,Independent,0,,,5d811cc6e87dc80018a8eb04
6/11/20 13:51,6/11/20 13:54,IP Address,100,163,TRUE,6/11/20 13:54,R_10rpE2rgad28wE9,,,,,40.84710693,-81.38770294,anonymous,EN,I consent to take part in this study,56e70a4cc89073000de74a5f,5,7,7,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,internet bad upbringings.,70,Male,White,Other,sky,Some college,Very conservative,Strongly Republican,0,,good survey thanks,56e70a4cc89073000de74a5f
6/11/20 13:52,6/11/20 13:54,IP Address,100,91,TRUE,6/11/20 13:54,R_PYYbg7ufseB02OZ,,,,,29.04220581,-81.28630066,anonymous,EN,I consent to take part in this study,5eaab4155df7ea012111d004,3,2,2,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The internet and social media,32,Female,White,Other,Sky,Associate's degree,Neither liberal nor conservative,Independent,4+,2005,None,5eaab4155df7ea012111d004
6/11/20 13:48,6/11/20 13:54,IP Address,100,361,TRUE,6/11/20 13:54,R_1INuINNYEv6GHcc,,,,,44.43710327,-88.07949829,anonymous,EN,I consent to take part in this study,5c3cd3463b58fd0001e1f076,3,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I guess because it seems like everything is about money these days and the family unit somewhat crumbled so a lot of young adults today were brought up in single parent families or overworked parents who just didn’t have time to teach them morals and respect,65,Female,White,Other,Sky,High school diploma,Somewhat liberal,Independent,4+,1981,No,5c3cd3463b58fd0001e1f076
6/11/20 13:52,6/11/20 13:54,IP Address,100,98,TRUE,6/11/20 13:54,R_1jJOJ34wtQFpd0A,,,,,37.95449829,-121.9758987,anonymous,EN,I consent to take part in this study,5c1a85dcc8a84e0001a84370,4,4,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Less media influence and influencers.,,45,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,2,2015,Interesting survey!,5c1a85dcc8a84e0001a84370
6/11/20 13:53,6/11/20 13:54,IP Address,100,87,TRUE,6/11/20 13:54,R_3q85rMuoIhqoKGI,,,,,42.33940125,-122.8475037,anonymous,EN,I consent to take part in this study,545cfcd0fdf99b7f9e325502,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,43,Female,White,Other,Sky,Four-year college degree,Somewhat liberal,Lean Democrat,2,2006,,545cfcd0fdf99b7f9e325502
6/11/20 13:53,6/11/20 13:54,IP Address,100,70,TRUE,6/11/20 13:54,R_3JBaf9VoZPwf4Nr,,,,,45.5375061,-122.5988998,anonymous,EN,I consent to take part in this study,5c638b779e01830001f7127e,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,34,Male,White,Introverted,,Graduate school,Somewhat liberal,Lean Democrat,2,2017,,5c638b779e01830001f7127e
6/11/20 13:52,6/11/20 13:54,IP Address,100,125,TRUE,6/11/20 13:54,R_3O1dlTdPd6cCEZZ,,,,,40.39570618,-120.6461029,anonymous,EN,I consent to take part in this study,5ce33b8cc1abd0001b612669,3,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People are selfish and ignorant in the world today. They are only focused on their own needs, and they do not take time to help others in times of need.",65,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,1,1979,no,5ce33b8cc1abd0001b612669
6/11/20 13:49,6/11/20 13:54,IP Address,100,291,TRUE,6/11/20 13:54,R_3imrcNdkEphn6EP,,,,,38.26899719,-85.49340057,anonymous,EN,I consent to take part in this study,583f12f545073d0001fac52d,5,4,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I believe that thanks to global communications we can meet many more people than before, this leads us to relate to people who are kind, loving and who really care about the well being of their relationship, I believe that people 20 years ago were less kind and had discriminatory beliefs towards people who were different from them.",,35,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Strongly Republican,1,2006,,583f12f545073d0001fac52d
6/11/20 13:50,6/11/20 13:54,IP Address,100,237,TRUE,6/11/20 13:54,R_3Jfa2Oj2b9njvTD,,,,,37.67359924,-122.0943985,anonymous,EN,I consent to take part in this study,5987e920eef500000111e1ac,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think it's because wages and salaries haven't kept up with inflation. People make a lot less than they used to. It's also a post-9/11 world, and it's been nearly 20 years since the GOP stole an election. We've all been out of sorts for 20 years, and now a pandemic, economic disaster and riots have been added to the mix.",60,Female,White,Other,sky,Some graduate school,Somewhat conservative,Independent,0,,,5987e920eef500000111e1ac
6/11/20 13:53,6/11/20 13:54,IP Address,100,78,TRUE,6/11/20 13:54,R_2QrCpKnRDeOcYvm,,,,,36.06829834,-119.0343018,anonymous,EN,I consent to take part in this study,5dcf1dd6e4f4a006d66099c7,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,50,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,5dcf1dd6e4f4a006d66099c7
6/11/20 13:54,6/11/20 13:54,IP Address,100,50,TRUE,6/11/20 13:54,R_1NwtWa7g0AivHEu,,,,,34.12030029,-117.7703018,anonymous,EN,I consent to take part in this study,5d5822f11da7d10001a1a82c,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,20,Male,White,Extroverted,,Some college,Very liberal,Strongly Democrat,0,,,5d5822f11da7d10001a1a82c
6/11/20 13:53,6/11/20 13:54,IP Address,100,117,TRUE,6/11/20 13:54,R_26kz7MX2qy7rx7c,,,,,42.4178009,-71.11340332,anonymous,EN,I consent to take part in this study,5e8b32ec2c33ae7f20a0b401,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,58,Female,Asian,Other,sky,Graduate school,Somewhat liberal,Independent,3,1991,,5e8b32ec2c33ae7f20a0b401
6/11/20 13:53,6/11/20 13:55,IP Address,100,80,TRUE,6/11/20 13:55,R_3kGnf8sLXENq1WU,,,,,46.85240173,-96.81210327,anonymous,EN,I consent to take part in this study,5c6cd125101f0a0001d7828d,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,31,Female,White,Introverted,,Graduate school,Somewhat conservative,Lean Republican,0,,5c6cd125101f0a0001d7828d,5c6cd125101f0a0001d7828d
6/11/20 13:52,6/11/20 13:55,IP Address,100,157,TRUE,6/11/20 13:55,R_2sTrdLlovJ6M6W7,,,,,37.77999878,-122.4649963,anonymous,EN,I consent to take part in this study,5b101f7830d562000155a139,2,4,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,being poorly educated with altruistic and subjective philosophies. ,41,Male,White,Other,sky,Four-year college degree,Very conservative,Strongly Republican,0,,,5b101f7830d562000155a139
6/11/20 13:52,6/11/20 13:55,IP Address,100,177,TRUE,6/11/20 13:55,R_2asKn52A0EPo6kt,,,,,42.03419495,-87.75679779,anonymous,EN,I consent to take part in this study,5eb0d9b91851f8195550d1e0,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"moral values have declined, there is much more cruelty, injustice and violence now, people have got even far from God",27,Female,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,0,,,5eb0d9b91851f8195550d1e0
6/11/20 13:52,6/11/20 13:55,IP Address,100,127,TRUE,6/11/20 13:55,R_2EoUZpIYGGfw9nQ,,,,,39.74360657,-86.11579895,anonymous,EN,I consent to take part in this study,5c2b6f4cda51990001e3ae6a,5,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",The newer generation is more open to different cultures and ideas and that can lead yommore understanding among people.,,34,Female,White,Other,Sky,Four-year college degree,Somewhat liberal,Lean Democrat,1,2017,,5c2b6f4cda51990001e3ae6a
